Date,Travel Product,Sessions - This Year,Bookings - This Year,Revenue - This Year,Spend - This Year,Day of Month,Day of Week,Week,Month,Quarter,Year,Sessions - Last Year,Bookings - Last Year,Revenue - Last Year,Spend - Last Year,Category,Birst Category,GA Category
2017-10-16,Paid Search Brand,10019.0,57.0,147254.72,3259.31,16,0,42,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-15,Paid Search Brand,13710.0,62.0,160741.96,4292.810000000001,15,0,42,10,4,2018,10019.0,57.0,147254.72,3259.31,Paid Search,Paid Search,Paid Search Brand
2017-10-17,Paid Search Brand,10213.0,87.0,229327.71,3361.1699999999987,17,1,42,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-16,Paid Search Brand,13193.0,61.0,170647.18000000005,4778.78,16,1,42,10,4,2018,10213.0,87.0,229327.71,3361.1699999999987,Paid Search,Paid Search,Paid Search Brand
2017-10-18,Paid Search Brand,9959.0,70.0,193969.45,3027.700000000001,18,2,42,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-17,Paid Search Brand,13479.0,95.0,259782.23000000004,4562.780000000002,17,2,42,10,4,2018,9959.0,70.0,193969.45,3027.700000000001,Paid Search,Paid Search,Paid Search Brand
2017-10-19,Paid Search Brand,9443.0,86.0,232308.61000000004,2605.1799999999994,19,3,42,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-18,Paid Search Brand,12521.0,95.0,269669.7,4345.470000000002,18,3,42,10,4,2018,9443.0,86.0,232308.61000000004,2605.1799999999994,Paid Search,Paid Search,Paid Search Brand
2017-10-20,Paid Search Brand,8009.0,50.0,138934.94999999995,2295.9,20,4,42,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-19,Paid Search Brand,10408.0,66.0,165586.82,3260.24,19,4,42,10,4,2018,8009.0,50.0,138934.94999999995,2295.9,Paid Search,Paid Search,Paid Search Brand
2017-10-21,Paid Search Brand,6758.0,38.0,114092.94,1740.6,21,5,42,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-20,Paid Search Brand,9976.0,69.0,215418.02,2917.6500000000005,20,5,42,10,4,2018,6758.0,38.0,114092.94,1740.6,Paid Search,Paid Search,Paid Search Brand
2017-10-15,Paid Search Brand,9370.0,73.0,240979.89000000004,2665.02,15,6,42,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-14,Paid Search Brand,12195.0,81.0,271797.16,3909.24,14,6,42,10,4,2018,9370.0,73.0,240979.89000000004,2665.02,Paid Search,Paid Search,Paid Search Brand
2017-10-23,Paid Search Brand,10742.0,68.0,204762.93,2978.049999999999,23,0,43,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-22,Paid Search Brand,14109.0,76.0,200418.92,4757.76,22,0,43,10,4,2018,10742.0,68.0,204762.93,2978.049999999999,Paid Search,Paid Search,Paid Search Brand
2017-10-24,Paid Search Brand,10979.0,74.0,220329.5,3232.8900000000012,24,1,43,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-23,Paid Search Brand,14012.0,97.0,276452.17999999993,4606.370000000002,23,1,43,10,4,2018,10979.0,74.0,220329.5,3232.8900000000012,Paid Search,Paid Search,Paid Search Brand
2017-10-25,Paid Search Brand,10236.0,89.0,255059.07,2788.9100000000008,25,2,43,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-24,Paid Search Brand,13473.0,93.0,251181.24,4528.87,24,2,43,10,4,2018,10236.0,89.0,255059.07,2788.9100000000008,Paid Search,Paid Search,Paid Search Brand
2017-10-26,Paid Search Brand,9522.0,44.0,133105.44,2473.0200000000023,26,3,43,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-25,Paid Search Brand,12639.0,83.0,235885.17000000004,4008.1,25,3,43,10,4,2018,9522.0,44.0,133105.44,2473.0200000000023,Paid Search,Paid Search,Paid Search Brand
2017-10-27,Paid Search Brand,7623.0,51.0,144951.07,2087.18,27,4,43,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-26,Paid Search Brand,10709.0,63.0,141514.34999999998,2903.4099999999994,26,4,43,10,4,2018,7623.0,51.0,144951.07,2087.18,Paid Search,Paid Search,Paid Search Brand
2017-10-28,Paid Search Brand,6943.0,36.0,101687.39,1778.7199999999991,28,5,43,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-27,Paid Search Brand,10725.0,58.0,178197.60000000003,2732.300000000001,27,5,43,10,4,2018,6943.0,36.0,101687.39,1778.7199999999991,Paid Search,Paid Search,Paid Search Brand
2017-10-22,Paid Search Brand,9104.0,67.0,217653.50000000003,2370.640000000001,22,6,43,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-21,Paid Search Brand,13022.0,93.0,278663.40000000014,3650.9999999999986,21,6,43,10,4,2018,9104.0,67.0,217653.50000000003,2370.640000000001,Paid Search,Paid Search,Paid Search Brand
2017-10-30,Paid Search Brand,9656.0,46.0,130150.86000000002,2636.78,30,0,44,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-29,Paid Search Brand,13939.0,58.0,190501.92,3824.2300000000014,29,0,44,10,4,2018,9656.0,46.0,130150.86000000002,2636.78,Paid Search,Paid Search,Paid Search Brand
2017-10-31,Paid Search Brand,8580.0,32.0,95566.11,2445.390000000001,31,1,44,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-30,Paid Search Brand,13472.0,82.0,203757.88000000003,3670.3300000000013,30,1,44,10,4,2018,8580.0,32.0,95566.11,2445.390000000001,Paid Search,Paid Search,Paid Search Brand
2017-11-01,Paid Search Brand,9657.0,57.0,144078.09,2903.23,1,2,44,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-31,Paid Search Brand,11311.0,78.0,194307.78,3147.0800000000013,31,2,44,10,4,2018,9657.0,57.0,144078.09,2903.23,Paid Search,Paid Search,Paid Search Brand
2017-11-02,Paid Search Brand,10176.0,59.0,168445.33000000005,3375.86,2,3,44,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-01,Paid Search Brand,12538.0,72.0,194186.28,3476.280000000001,1,3,44,11,4,2018,10176.0,59.0,168445.33000000005,3375.86,Paid Search,Paid Search,Paid Search Brand
2017-11-03,Paid Search Brand,8616.0,54.0,156266.93000000002,3046.740000000001,3,4,44,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-02,Paid Search Brand,12230.0,67.0,179786.85000000003,3360.130000000001,2,4,44,11,4,2018,8616.0,54.0,156266.93000000002,3046.740000000001,Paid Search,Paid Search,Paid Search Brand
2017-11-04,Paid Search Brand,7917.0,55.0,158546.63,2973.240000000001,4,5,44,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-03,Paid Search Brand,11662.0,53.0,139545.38,2931.1699999999987,3,5,44,11,4,2018,7917.0,55.0,158546.63,2973.240000000001,Paid Search,Paid Search,Paid Search Brand
2017-10-29,Paid Search Brand,9272.0,58.0,174467.48,2430.9900000000016,29,6,44,10,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-10-28,Paid Search Brand,13493.0,79.0,235696.28,3377.8299999999995,28,6,44,10,4,2018,9272.0,58.0,174467.48,2430.9900000000016,Paid Search,Paid Search,Paid Search Brand
2017-11-06,Paid Search Brand,10795.0,67.0,216039.45,3881.79,6,0,45,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-05,Paid Search Brand,14217.0,80.0,220872.35,4142.0,5,0,45,11,4,2018,10795.0,67.0,216039.45,3881.79,Paid Search,Paid Search,Paid Search Brand
2017-11-07,Paid Search Brand,11333.0,74.0,213731.19000000012,4107.790000000002,7,1,45,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-06,Paid Search Brand,14426.0,77.0,230049.84,3858.6099999999988,6,1,45,11,4,2018,11333.0,74.0,213731.19000000012,4107.790000000002,Paid Search,Paid Search,Paid Search Brand
2017-11-08,Paid Search Brand,10685.0,71.0,184061.20000000004,4022.840000000001,8,2,45,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-07,Paid Search Brand,13615.0,69.0,197919.81,3644.720000000001,7,2,45,11,4,2018,10685.0,71.0,184061.20000000004,4022.840000000001,Paid Search,Paid Search,Paid Search Brand
2017-11-09,Paid Search Brand,10153.0,65.0,208562.87,3932.020000000002,9,3,45,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-08,Paid Search Brand,13094.0,82.0,240011.67000000004,3461.2300000000014,8,3,45,11,4,2018,10153.0,65.0,208562.87,3932.020000000002,Paid Search,Paid Search,Paid Search Brand
2017-11-10,Paid Search Brand,9278.0,60.0,145552.16,3765.159999999999,10,4,45,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-09,Paid Search Brand,12159.0,59.0,163538.77,3163.1299999999987,9,4,45,11,4,2018,9278.0,60.0,145552.16,3765.159999999999,Paid Search,Paid Search,Paid Search Brand
2017-11-11,Paid Search Brand,8440.0,54.0,159521.27000000002,3715.4,11,5,45,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-10,Paid Search Brand,11548.0,57.0,181144.84,2994.300000000001,10,5,45,11,4,2018,8440.0,54.0,159521.27000000002,3715.4,Paid Search,Paid Search,Paid Search Brand
2017-11-05,Paid Search Brand,10467.0,63.0,165766.47,4276.549999999998,5,6,45,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-04,Paid Search Brand,14467.0,73.0,228516.97,4012.41,4,6,45,11,4,2018,10467.0,63.0,165766.47,4276.549999999998,Paid Search,Paid Search,Paid Search Brand
2017-11-13,Paid Search Brand,11540.0,62.0,202584.53,4381.399999999999,13,0,46,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-12,Paid Search Brand,14740.0,64.0,197426.14,4021.2,12,0,46,11,4,2018,11540.0,62.0,202584.53,4381.399999999999,Paid Search,Paid Search,Paid Search Brand
2017-11-14,Paid Search Brand,11588.0,68.0,205209.03000000003,5303.089999999998,14,1,46,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-13,Paid Search Brand,14624.0,76.0,254678.26,4211.710000000003,13,1,46,11,4,2018,11588.0,68.0,205209.03000000003,5303.089999999998,Paid Search,Paid Search,Paid Search Brand
2017-11-15,Paid Search Brand,10906.0,86.0,247992.29,5236.2999999999965,15,2,46,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-14,Paid Search Brand,13663.0,81.0,235851.57,3917.4199999999987,14,2,46,11,4,2018,10906.0,86.0,247992.29,5236.2999999999965,Paid Search,Paid Search,Paid Search Brand
2017-11-16,Paid Search Brand,10525.0,74.0,199038.27,4744.65,16,3,46,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-15,Paid Search Brand,12356.0,68.0,182382.19999999995,3385.590000000001,15,3,46,11,4,2018,10525.0,74.0,199038.27,4744.65,Paid Search,Paid Search,Paid Search Brand
2017-11-17,Paid Search Brand,9008.0,50.0,133144.39,4339.410000000002,17,4,46,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-16,Paid Search Brand,11293.0,60.0,166312.39,3165.3500000000013,16,4,46,11,4,2018,9008.0,50.0,133144.39,4339.410000000002,Paid Search,Paid Search,Paid Search Brand
2017-11-18,Paid Search Brand,8115.0,47.0,148729.85999999993,3611.1700000000014,18,5,46,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-17,Paid Search Brand,11228.0,54.0,168795.50999999998,3220.860000000003,17,5,46,11,4,2018,8115.0,47.0,148729.85999999993,3611.1700000000014,Paid Search,Paid Search,Paid Search Brand
2017-11-12,Paid Search Brand,10559.0,56.0,171097.88,4446.789999999999,12,6,46,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-11,Paid Search Brand,14077.0,68.0,223028.69,3471.4800000000005,11,6,46,11,4,2018,10559.0,56.0,171097.88,4446.789999999999,Paid Search,Paid Search,Paid Search Brand
2017-11-20,Paid Search Brand,10725.0,78.0,232687.05,4909.519999999999,20,0,47,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-19,Paid Search Brand,13533.0,72.0,239566.82,4024.889999999997,19,0,47,11,4,2018,10725.0,78.0,232687.05,4909.519999999999,Paid Search,Paid Search,Paid Search Brand
2017-11-21,Paid Search Brand,10271.0,75.0,190551.03,4837.910000000004,21,1,47,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-20,Paid Search Brand,12739.0,61.0,159498.23,3867.34,20,1,47,11,4,2018,10271.0,75.0,190551.03,4837.910000000004,Paid Search,Paid Search,Paid Search Brand
2017-11-22,Paid Search Brand,8455.0,65.0,178733.94999999995,4239.160000000004,22,2,47,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-21,Paid Search Brand,11067.0,73.0,192082.31000000003,3346.03,21,2,47,11,4,2018,8455.0,65.0,178733.94999999995,4239.160000000004,Paid Search,Paid Search,Paid Search Brand
2017-11-23,Paid Search Brand,7264.0,53.0,148461.12,3477.73,23,3,47,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-22,Paid Search Brand,10974.0,73.0,245771.31000000003,3125.13,22,3,47,11,4,2018,7264.0,53.0,148461.12,3477.73,Paid Search,Paid Search,Paid Search Brand
2017-11-24,Paid Search Brand,12312.0,121.0,342458.26,6425.66,24,4,47,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-23,Paid Search Brand,17890.0,172.0,538198.45,5160.759999999998,23,4,47,11,4,2018,12312.0,121.0,342458.26,6425.66,Paid Search,Paid Search,Paid Search Brand
2017-11-25,Paid Search Brand,9761.0,79.0,220963.55,5374.910000000002,25,5,47,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-24,Paid Search Brand,14677.0,111.0,324690.37000000005,4098.359999999999,24,5,47,11,4,2018,9761.0,79.0,220963.55,5374.910000000002,Paid Search,Paid Search,Paid Search Brand
2017-11-19,Paid Search Brand,9942.0,86.0,316184.39,4463.419999999999,19,6,47,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-18,Paid Search Brand,13631.0,71.0,225050.58,4389.1500000000015,18,6,47,11,4,2018,9942.0,86.0,316184.39,4463.419999999999,Paid Search,Paid Search,Paid Search Brand
2017-11-27,Paid Search Brand,18914.0,270.0,784064.22,10071.160000000003,27,0,48,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-26,Paid Search Brand,24638.0,321.0,980418.83,8048.2599999999975,26,0,48,11,4,2018,18914.0,270.0,784064.22,10071.160000000003,Paid Search,Paid Search,Paid Search Brand
2017-11-28,Paid Search Brand,13718.0,113.0,317305.11999999994,7336.580000000004,28,1,48,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-27,Paid Search Brand,17867.0,107.0,306137.28,6131.14,27,1,48,11,4,2018,13718.0,113.0,317305.11999999994,7336.580000000004,Paid Search,Paid Search,Paid Search Brand
2017-11-29,Paid Search Brand,11921.0,84.0,273743.19999999995,6525.059999999998,29,2,48,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-28,Paid Search Brand,15988.0,97.0,282220.5100000001,5280.410000000002,28,2,48,11,4,2018,11921.0,84.0,273743.19999999995,6525.059999999998,Paid Search,Paid Search,Paid Search Brand
2017-11-30,Paid Search Brand,11394.0,66.0,188694.17,6112.980000000001,30,3,48,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-29,Paid Search Brand,14415.0,55.0,173898.66999999998,4812.9299999999985,29,3,48,11,4,2018,11394.0,66.0,188694.17,6112.980000000001,Paid Search,Paid Search,Paid Search Brand
2017-12-01,Paid Search Brand,9416.0,47.0,139238.30000000002,4278.17,1,4,48,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-30,Paid Search Brand,12327.0,58.0,151931.16999999998,3840.8699999999976,30,4,48,11,4,2018,9416.0,47.0,139238.30000000002,4278.17,Paid Search,Paid Search,Paid Search Brand
2017-12-02,Paid Search Brand,8412.0,50.0,154586.19,3299.0600000000013,2,5,48,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-01,Paid Search Brand,11840.0,56.0,176218.21000000005,3606.79,1,5,48,12,4,2018,8412.0,50.0,154586.19,3299.0600000000013,Paid Search,Paid Search,Paid Search Brand
2017-11-26,Paid Search Brand,12690.0,102.0,308834.89000000013,6404.500000000001,26,6,48,11,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-11-25,Paid Search Brand,17641.0,156.0,470738.21,5204.3600000000015,25,6,48,11,4,2018,12690.0,102.0,308834.89000000013,6404.500000000001,Paid Search,Paid Search,Paid Search Brand
2017-12-04,Paid Search Brand,11696.0,38.0,124294.86000000002,5099.22,4,0,49,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-03,Paid Search Brand,14566.0,74.0,238034.79,4677.059999999999,3,0,49,12,4,2018,11696.0,38.0,124294.86000000002,5099.22,Paid Search,Paid Search,Paid Search Brand
2017-12-05,Paid Search Brand,11602.0,48.0,143769.2,5101.089999999998,5,1,49,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-04,Paid Search Brand,14614.0,75.0,239101.6,4651.250000000002,4,1,49,12,4,2018,11602.0,48.0,143769.2,5101.089999999998,Paid Search,Paid Search,Paid Search Brand
2017-12-06,Paid Search Brand,10972.0,62.0,198726.18,3906.949999999998,6,2,49,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-05,Paid Search Brand,13869.0,74.0,241338.39000000013,4344.700000000002,5,2,49,12,4,2018,10972.0,62.0,198726.18,3906.949999999998,Paid Search,Paid Search,Paid Search Brand
2017-12-07,Paid Search Brand,9867.0,52.0,165178.16999999998,3404.9200000000014,7,3,49,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-06,Paid Search Brand,13288.0,68.0,178876.75000000003,4069.11,6,3,49,12,4,2018,9867.0,52.0,165178.16999999998,3404.9200000000014,Paid Search,Paid Search,Paid Search Brand
2017-12-08,Paid Search Brand,8597.0,46.0,135777.7,3123.080000000001,8,4,49,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-07,Paid Search Brand,11735.0,52.0,144917.12,3609.750000000002,7,4,49,12,4,2018,8597.0,46.0,135777.7,3123.080000000001,Paid Search,Paid Search,Paid Search Brand
2017-12-09,Paid Search Brand,8114.0,58.0,179774.28,2783.1699999999987,9,5,49,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-08,Paid Search Brand,11345.0,67.0,201853.76,3171.6299999999987,8,5,49,12,4,2018,8114.0,58.0,179774.28,2783.1699999999987,Paid Search,Paid Search,Paid Search Brand
2017-12-03,Paid Search Brand,10454.0,46.0,161000.84999999998,3780.2700000000013,3,6,49,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-02,Paid Search Brand,14741.0,88.0,302200.92,4533.909999999999,2,6,49,12,4,2018,10454.0,46.0,161000.84999999998,3780.2700000000013,Paid Search,Paid Search,Paid Search Brand
2017-12-11,Paid Search Brand,10590.0,64.0,184461.69,3875.599999999999,11,0,50,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-10,Paid Search Brand,14461.0,84.0,264541.81,4393.1799999999985,10,0,50,12,4,2018,10590.0,64.0,184461.69,3875.599999999999,Paid Search,Paid Search,Paid Search Brand
2017-12-12,Paid Search Brand,11089.0,74.0,223513.52,4083.9599999999987,12,1,50,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-11,Paid Search Brand,14496.0,74.0,214580.11000000004,4212.3399999999965,11,1,50,12,4,2018,11089.0,74.0,223513.52,4083.9599999999987,Paid Search,Paid Search,Paid Search Brand
2017-12-13,Paid Search Brand,10424.0,60.0,160344.39000000007,3812.7300000000014,13,2,50,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-12,Paid Search Brand,13480.0,84.0,248069.82,3996.33,12,2,50,12,4,2018,10424.0,60.0,160344.39000000007,3812.7300000000014,Paid Search,Paid Search,Paid Search Brand
2017-12-14,Paid Search Brand,9260.0,45.0,121770.07999999994,3721.2699999999977,14,3,50,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-13,Paid Search Brand,12910.0,63.0,181891.44,3763.03,13,3,50,12,4,2018,9260.0,45.0,121770.07999999994,3721.2699999999977,Paid Search,Paid Search,Paid Search Brand
2017-12-15,Paid Search Brand,8510.0,48.0,142851.74,3282.49,15,4,50,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-14,Paid Search Brand,11183.0,51.0,141101.58,3443.1099999999988,14,4,50,12,4,2018,8510.0,48.0,142851.74,3282.49,Paid Search,Paid Search,Paid Search Brand
2017-12-16,Paid Search Brand,7644.0,53.0,168529.42000000007,2714.95,16,5,50,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-15,Paid Search Brand,10520.0,54.0,161545.86000000002,3092.7299999999987,15,5,50,12,4,2018,7644.0,53.0,168529.42000000007,2714.95,Paid Search,Paid Search,Paid Search Brand
2017-12-10,Paid Search Brand,9816.0,63.0,206739.82,3394.4899999999993,10,6,50,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-09,Paid Search Brand,13978.0,68.0,215725.39,4020.88,9,6,50,12,4,2018,9816.0,63.0,206739.82,3394.4899999999993,Paid Search,Paid Search,Paid Search Brand
2017-12-18,Paid Search Brand,10573.0,78.0,258319.9,3667.4800000000014,18,0,51,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-17,Paid Search Brand,14039.0,69.0,227238.81,4430.16,17,0,51,12,4,2018,10573.0,78.0,258319.9,3667.4800000000014,Paid Search,Paid Search,Paid Search Brand
2017-12-19,Paid Search Brand,11127.0,64.0,201172.53,3944.150000000001,19,1,51,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-18,Paid Search Brand,14073.0,82.0,244484.64000000013,4232.169999999997,18,1,51,12,4,2018,11127.0,64.0,201172.53,3944.150000000001,Paid Search,Paid Search,Paid Search Brand
2017-12-20,Paid Search Brand,10219.0,73.0,224231.47,3501.460000000003,20,2,51,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-19,Paid Search Brand,13414.0,82.0,249728.19000000003,3876.4200000000033,19,2,51,12,4,2018,10219.0,73.0,224231.47,3501.460000000003,Paid Search,Paid Search,Paid Search Brand
2017-12-21,Paid Search Brand,9598.0,63.0,180936.18,3249.71,21,3,51,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
2018-12-20,Paid Search Brand,12224.0,54.0,157417.01000000007,3536.2500000000005,20,3,51,12,4,2018,9598.0,63.0,180936.18,3249.71,Paid Search,Paid Search,Paid Search Brand
2017-12-22,Paid Search Brand,8009.0,45.0,124200.26,2705.05,22,4,51,12,4,2017,,,,,Paid Search,Paid Search,Paid Search Brand
